,alpha,D_0,K_sat,d,Iz_over_K_steady,friction_angle,cohesion,weight_of_water,weight_of_soil,time_of_failure,S,Z,row,col,insar_failtime,insar_prefailtime
232,0.009432515766331456,6.164494183814947e-05,2.343609168435224e-07,1.2984545567089811,0.5835364725062689,0.4992313511931036,6519.1977815574965,9800.955953630402,17382.703186589755,1641600.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
233,0.009513376319168891,7.140974424624766e-05,8.336004821876634e-08,1.5215265968680534,0.16523581975739587,0.4375497666945226,8449.334360533265,9800.0830242785,17932.67748403216,1641600.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
234,0.008785242653842886,1.5474803819706588e-05,2.590431730585563e-08,2.1408703052509277,0.5375191349794951,0.5255107814497392,4192.087877515154,9800.97644188478,13593.543333551748,1728000.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
235,0.008799676296086642,2.646008131007677e-05,1.2280436276988067e-07,1.8005641919593691,0.3710703697636586,0.3881949466419091,6025.903056038107,9800.894958845594,27177.669909703858,1814400.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
236,0.009234223184853044,1.4687610424572592e-05,9.441746706433633e-08,1.5751883291063544,0.5548512077620149,0.5211457483209027,7387.457103008097,9800.62328278343,21276.83737667052,1814400.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
237,0.00946648855748476,5.183046624442371e-05,8.423239536386626e-08,1.6341589203487132,0.4130072080243471,0.2941505119514113,6711.5066063419545,9800.75439053927,21659.189771817364,1728000.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
238,0.009487683901917707,7.585312612501659e-05,3.4786327652238034e-08,1.108368045184863,0.3384037543997511,0.4430991461145438,17990.131240820243,9800.51636674116,18494.56294889901,1728000.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
239,0.008914108439863849,2.1145043740193428e-05,3.427385606376127e-08,0.7782242854305139,0.4047965386881721,0.2725970254893414,7232.690589591126,9800.670732233471,20759.92627136327,2332800.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
240,0.009278880482801436,3.878681016373968e-05,3.4543471086629376e-08,1.6449644777150945,0.5242178577966458,0.4842677985701821,7328.740545868374,9800.253354457582,15389.8935295027,1641600.0,0.009178593,380.01532,433,1340,2764800.0,-1.0
241,0.07560119873512637,1.123731951114464e-05,1.3527731904913679e-08,1.632849092935991,0.7022874018139604,0.29859248620830314,12829.455338943879,9800.332558352446,15556.898903844773,9244800.0,0.019372815,378.50427,433,1351,9676800.0,5356800.0
242,0.07474855225873332,2.9952879708480868e-06,1.9982958766829814e-08,0.7873252661494643,0.6482454367883017,0.4170170242248107,7661.148417610522,9800.100066302648,24995.083563559907,9590400.0,0.019372815,378.50427,433,1351,9676800.0,5356800.0
243,0.02002254477491664,6.75492549933364e-06,1.1505194459253255e-08,0.7252707442542374,0.5802400532569997,0.4544781589195343,14210.359261196088,9800.464583366454,25047.247489347803,7430400.0,0.019372815,378.50427,433,1351,9676800.0,5356800.0
244,0.019687269190774057,8.879970696265451e-06,1.6817446970666095e-08,2.340603089292016,0.5395699174831556,0.4557634232542773,14235.641334403224,9800.457523630776,21433.784838750817,9590400.0,0.019372815,378.50427,433,1351,9676800.0,5356800.0
245,0.01861833372892827,2.437306649394328e-05,2.335333510084958e-08,1.5138007502531166,0.18815154191813302,0.29898282187637165,16410.478872762702,9800.452711350545,18827.223606654286,9590400.0,0.019372815,378.50427,433,1351,9676800.0,5356800.0
246,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.14114238,542.2824,434,809,2764800.0,0.0
247,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.14114238,542.2824,434,809,2764800.0,0.0
248,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.14114238,542.2824,434,809,2764800.0,0.0
249,0.14627974061951787,3.4463434590540304e-05,1.2913219033521262e-07,0.9734870005938524,0.5527146140228424,0.3702086664719788,8464.785285049313,9800.335531356925,28778.36278638676,1728000.0,0.14114238,542.2824,434,809,2764800.0,0.0
250,0.1385665635227441,4.626281466660786e-05,1.1133579387410701e-07,1.807958762717324,0.6129640041778046,0.27924672574706016,5477.283836166886,9800.396179615724,23949.971536968893,1641600.0,0.14114238,542.2824,434,809,2764800.0,0.0
251,0.14241162247968034,2.0774907178092417e-05,1.0531276092727256e-07,2.0010169583990534,0.6154698917987109,0.29215851915064633,5108.838869681922,9800.420921143077,20534.50526868349,1814400.0,0.14114238,542.2824,434,809,2764800.0,0.0
252,0.13580949429295372,3.887229588190058e-05,1.5837187532843388e-08,1.0508103689723591,0.17406459472456426,0.3379865131895075,3960.5308032960606,9800.882709308722,22594.344796993384,1209600.0,0.14114238,542.2824,434,809,2764800.0,0.0
253,0.14192893645740945,7.007892996605409e-05,1.921660423930401e-08,0.9244373896128922,0.6914386587592674,0.25046243893973724,16858.742363392306,9800.907485056492,19194.60899162205,2419200.0,0.14114238,542.2824,434,809,2764800.0,0.0
254,0.14813102813146994,9.7847973110522e-05,6.576180431212973e-08,0.8722366166299116,0.35782498694315057,0.316036253369416,11614.19048121604,9800.013437415662,15487.032507315776,1641600.0,0.14114238,542.2824,434,809,2764800.0,0.0
255,0.14371580704281647,4.103152870785027e-05,2.8186496296857906e-07,0.9521412072029436,0.2729329146006436,0.2780786979710492,5061.732676799051,9800.624649661184,24020.101766109907,1728000.0,0.14114238,542.2824,434,809,2764800.0,0.0
256,0.07302586666402146,3.753723661634065e-06,1.688648987715962e-08,2.2969493879693896,0.5709803180667644,0.4538814742024296,13306.28226541424,9800.311112882653,21656.712605117948,21513600.0,0.18461108,426.95364,434,1316,22118400.0,17971200.0
257,0.1837711454018619,2.4149631246006535e-05,1.3298848709575019e-07,1.385318338387704,0.38410826072771104,0.26462060747898297,12959.598913382195,9800.820870619304,22457.997818210293,21513600.0,0.18461108,426.95364,434,1316,22118400.0,17971200.0
258,0.18514405323126545,2.3987350122933866e-05,1.1105221774408196e-07,2.182421652406253,0.39919140826515387,0.27104231682710056,13412.33897469433,9800.037343694114,21136.42853268154,21686400.0,0.18461108,426.95364,434,1316,22118400.0,17971200.0
259,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.0790808,529.6299,435,878,2764800.0,0.0
260,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.0790808,529.6299,435,878,2764800.0,0.0
261,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.0790808,529.6299,435,878,2764800.0,0.0
262,0.07602003268874874,4.351463658244523e-05,1.362855849357181e-08,1.98068234334562,0.17838450451012672,0.4890012173282264,7471.145429148421,9800.363453535288,15421.452032293679,1641600.0,0.0790808,529.6299,435,878,2764800.0,0.0
263,0.08213872856696024,3.438616770199775e-05,1.979093452437364e-08,0.9225561409860292,0.17338348579462035,0.5218115195295328,7721.8751876665565,9800.852469904446,16624.617481109264,1209600.0,0.0790808,529.6299,435,878,2764800.0,0.0
264,0.07986205385583332,1.611482221691691e-05,1.7688271513827345e-08,2.0615486575903508,0.340611076304029,0.3240685477568156,7042.83815985533,9800.940494937337,20360.424635778072,2678400.0,0.0790808,529.6299,435,878,2764800.0,0.0
265,0.07941248425892705,5.37995307227126e-05,5.732077244741446e-08,2.0614958451861343,0.3013532586617158,0.3100984696965036,6962.918044926031,9800.516886542795,17103.868873297983,1728000.0,0.0790808,529.6299,435,878,2764800.0,0.0
266,0.08113270697487299,5.705469792667752e-05,1.1900566407653701e-08,1.3654549220839367,0.4045797011125457,0.3384870426359637,11273.426310016743,9800.266948085138,19306.632700566784,1728000.0,0.0790808,529.6299,435,878,2764800.0,0.0
267,0.07560119873512637,1.123731951114464e-05,1.3527731904913679e-08,1.632849092935991,0.7022874018139604,0.29859248620830314,12829.455338943879,9800.332558352446,15556.898903844773,9244800.0,0.09511021,469.18018,436,727,9676800.0,5356800.0
268,0.07474855225873332,2.9952879708480868e-06,1.9982958766829814e-08,0.7873252661494643,0.6482454367883017,0.4170170242248107,7661.148417610522,9800.100066302648,24995.083563559907,9590400.0,0.09511021,469.18018,436,727,9676800.0,5356800.0
269,0.07560119873512637,1.123731951114464e-05,1.3527731904913679e-08,1.632849092935991,0.7022874018139604,0.29859248620830314,12829.455338943879,9800.332558352446,15556.898903844773,9244800.0,0.06980784,522.8906,436,856,9676800.0,5356800.0
270,0.07474855225873332,2.9952879708480868e-06,1.9982958766829814e-08,0.7873252661494643,0.6482454367883017,0.4170170242248107,7661.148417610522,9800.100066302648,24995.083563559907,9590400.0,0.06980784,522.8906,436,856,9676800.0,5356800.0
271,0.06743144621265962,5.599102685564438e-06,1.5938902152661863e-08,2.4388610416636407,0.4578401891101866,0.5046608625858642,9053.855603187607,9800.360821510403,14169.67776569289,7344000.0,0.06980784,522.8906,436,856,9676800.0,5356800.0
272,0.07016623750255173,7.927625985637672e-06,2.346405761159299e-08,0.9324720173569332,0.3697382502316142,0.4155984528572931,11154.117201474619,9800.583983077417,28428.808410012538,7344000.0,0.06980784,522.8906,436,856,9676800.0,5356800.0
273,0.06778620306904573,5.613345084621431e-06,1.2013498112242748e-08,1.5170114423453094,0.6052271384927884,0.4453264948996421,11688.014274329022,9800.79091389715,26484.01251206789,9244800.0,0.06980784,522.8906,436,856,9676800.0,5356800.0
274,0.07078399717187851,3.979387954224633e-06,1.3409710114585925e-08,1.0743140284844792,0.8108499092573893,0.35774037797266195,8715.876051293757,9800.727842544198,23709.70097923757,9244800.0,0.06980784,522.8906,436,856,9676800.0,5356800.0
275,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.1958904,477.03702,437,663,2764800.0,0.0
276,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.1958904,477.03702,437,663,2764800.0,0.0
277,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.1958904,477.03702,437,663,2764800.0,0.0
278,0.20267922591729906,4.432328538745207e-05,1.8004652019249674e-08,1.2153961176667554,0.2544986560011243,0.4042574296699413,6780.097766432603,9800.234852893494,18964.91689990286,1209600.0,0.1958904,477.03702,437,663,2764800.0,0.0
279,0.18923519454774326,5.067691134765991e-05,7.828049927397242e-08,2.062582592383011,0.3065879250412503,0.2368917070037169,5969.510073429905,9800.289483042134,13209.564895071153,1728000.0,0.1958904,477.03702,437,663,2764800.0,0.0
280,0.18771631627591093,1.8117806637727577e-05,5.8635896106280754e-08,0.8439960142640671,0.5521106521278399,0.259032322862725,4110.624360523085,9800.886181492784,16822.311103709813,1728000.0,0.1958904,477.03702,437,663,2764800.0,0.0
281,0.1934072281801204,4.073661059141092e-05,1.4679591869279532e-07,1.3904654490875084,0.5440350776772547,0.2599143301152281,4515.299776652542,9800.299486792215,15257.24273858097,1641600.0,0.1958904,477.03702,437,663,2764800.0,0.0
282,0.18840927633962448,4.700300266380487e-05,5.321235277007652e-08,1.4363506565968776,0.4487831931208477,0.5218640221186971,5959.679281750552,9800.035428453199,28875.37634428457,432000.0,0.1958904,477.03702,437,663,2764800.0,0.0
283,0.20121614869581647,6.912437962806004e-05,2.428199294525327e-08,1.7401758354456591,0.15281839074755255,0.4691769968599925,8072.208007191966,9800.547908248298,16054.459264873345,1209600.0,0.1958904,477.03702,437,663,2764800.0,0.0
284,0.07927509753993484,3.52891314087211e-05,8.384547670165447e-08,2.2616766069481797,0.7418970864328108,0.34437274308704346,17007.413769764476,9800.263681338958,21682.03768195694,7430400.0,0.08000638,522.4719,437,793,8294400.0,5356800.0
285,0.08088036188740919,7.17208914491191e-06,5.552302737115598e-08,0.7988101147217985,0.420999019986214,0.8012489999387905,20436.001308141058,9800.16129660252,19944.599832152304,7344000.0,0.08000638,522.4719,437,793,8294400.0,5356800.0
286,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.14852156,383.25943,437,1335,2764800.0,0.0
287,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.14852156,383.25943,437,1335,2764800.0,0.0
288,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.14852156,383.25943,437,1335,2764800.0,0.0
289,0.14526120497657094,4.889689543072421e-05,1.4376393423860932e-08,1.2839513455047549,0.5780590871315452,0.4024012288743235,5519.654630197797,9800.210683191584,21661.13248297829,432000.0,0.14852156,383.25943,437,1335,2764800.0,0.0
290,0.14404332744252846,2.0642713250122172e-05,3.5400383728116264e-08,1.3167851431649469,0.2897067475510356,0.4816332656249076,5812.858139490426,9800.89562316504,14746.680315126829,1728000.0,0.14852156,383.25943,437,1335,2764800.0,0.0
291,0.14682446949414987,6.610749217255309e-05,9.544234420915986e-08,1.8140410431683769,0.17207612463033967,0.4602455666085774,5749.683935999006,9800.443634669102,16578.017695642004,1209600.0,0.14852156,383.25943,437,1335,2764800.0,0.0
292,0.1421019169232203,6.259968911007834e-05,1.491947071653221e-08,1.2101038133728703,0.21669226812867248,0.21946973027753885,4725.872224361731,9800.892121642453,25594.2649496265,1209600.0,0.14852156,383.25943,437,1335,2764800.0,0.0
293,0.1457714177765458,8.586423382013176e-05,2.9188380801445818e-08,1.9105148084329482,0.6846932455838401,0.3488635509148159,13027.161545072784,9800.639101285551,24918.24729068689,1728000.0,0.14852156,383.25943,437,1335,2764800.0,0.0
294,0.15414068488228186,9.99714191411188e-05,4.400329729111306e-07,2.773411102752267,0.533841083782307,0.3898229065882298,8195.053751927748,9800.658951403091,17010.76965284981,1728000.0,0.14852156,383.25943,437,1335,2764800.0,0.0
295,0.14558726985124756,8.993736066783006e-05,4.80838534507973e-08,2.0236199515462108,0.5585827632423039,0.25838171882746863,15781.400914132868,9800.919135698925,17072.289016627063,2678400.0,0.14852156,383.25943,437,1335,2764800.0,0.0
296,0.14972717375268288,4.996107372291527e-05,1.1417381198181086e-08,1.6446072945818946,0.562333102719955,0.4372185189833455,19086.250512176644,9800.644267967573,17816.07592880216,1814400.0,0.14852156,383.25943,437,1335,2764800.0,0.0
297,0.10152778391677976,2.574253700814472e-05,1.4712226392290742e-08,0.9429410201200444,0.14309258614003612,0.2631430344432919,16536.75682854822,9800.072138663647,22572.431136887997,7430400.0,0.099104285,495.9971,438,1275,8294400.0,5356800.0
298,0.09708561089411047,1.5066812158388253e-05,2.6345945715530022e-08,1.3144266418808035,0.12307362897534616,0.336184817348734,12947.38031999396,9800.671676988724,16755.164742682595,7430400.0,0.099104285,495.9971,438,1275,8294400.0,5356800.0
299,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.13960123,465.9784,439,732,2764800.0,-1.0
300,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.13960123,465.9784,439,732,2764800.0,-1.0
301,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.13960123,465.9784,439,732,2764800.0,-1.0
302,0.13471839807264713,2.686428388338616e-05,2.9494010532260723e-08,0.7583164007251721,0.10368276808365627,0.27953626258083275,7904.824832533761,9800.065389691354,21536.03979318923,2332800.0,0.13960123,465.9784,439,732,2764800.0,-1.0
303,0.13657466316868785,2.2376089111617185e-05,3.416898642435984e-08,1.97512176763165,0.5367648981694171,0.5268627455405936,6425.077601944178,9800.075723546148,22576.801359756864,1728000.0,0.13960123,465.9784,439,732,2764800.0,-1.0
304,0.1397550153297211,4.731726452698407e-05,2.8693302170101144e-07,1.7446588836933994,0.29031664248197064,0.4138357290689992,4016.378574446765,9800.985278833616,15816.023815052908,1728000.0,0.13960123,465.9784,439,732,2764800.0,-1.0
305,0.1345379265967118,2.6852637795548762e-05,1.4818173680168712e-08,1.973340167252275,0.4615375428698895,0.1837629499288916,4920.411682011909,9800.121005583973,21938.23209693643,1814400.0,0.13960123,465.9784,439,732,2764800.0,-1.0
306,0.13412009492994392,7.406676583272988e-05,8.489944223074763e-08,0.5761682048766785,0.6387415752033134,0.2279078128637972,10572.952081536998,9800.78460595891,20424.425206861088,1814400.0,0.13960123,465.9784,439,732,2764800.0,-1.0
307,0.13506612677643273,2.4845628778878353e-05,2.149929211419462e-08,1.6009972716489689,0.44907479732473604,0.3722020319976401,12902.221205754091,9800.628956924016,15278.366862314446,2678400.0,0.13960123,465.9784,439,732,2764800.0,-1.0
308,0.13435625895299558,8.775805311521039e-05,1.1616232660419707e-07,2.0315141109461217,0.65175158710391,0.4846279642162408,5176.217732306021,9800.296610838966,19710.90999799666,432000.0,0.13960123,465.9784,439,732,2764800.0,-1.0
309,0.07560119873512637,1.123731951114464e-05,1.3527731904913679e-08,1.632849092935991,0.7022874018139604,0.29859248620830314,12829.455338943879,9800.332558352446,15556.898903844773,9244800.0,0.2510971,529.4393,439,818,9676800.0,5356800.0
310,0.07474855225873332,2.9952879708480868e-06,1.9982958766829814e-08,0.7873252661494643,0.6482454367883017,0.4170170242248107,7661.148417610522,9800.100066302648,24995.083563559907,9590400.0,0.2510971,529.4393,439,818,9676800.0,5356800.0
311,0.2597786867468937,2.315918232932414e-06,1.1314107234273022e-08,1.579287046968548,0.6159088676575957,0.5144906863715536,7967.304509920808,9800.117700980758,11741.509400639861,7344000.0,0.2510971,529.4393,439,818,9676800.0,5356800.0
312,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.09211839,467.3471,440,752,2764800.0,0.0
313,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
314,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
315,0.09626114314388592,4.524394436667875e-05,2.322107396501466e-07,1.2192927125203985,0.4055996238305196,0.4408344547084486,7734.290707216881,9800.799952083249,26222.277681655003,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
316,0.0934271476394485,3.8745233596853255e-05,6.251418543956295e-08,1.4597189156813362,0.2785988751575844,0.2662885463404834,4631.355098960229,9800.25752508865,18030.522213382737,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
317,0.09490234360240687,5.8393892193704456e-05,3.581069304865421e-08,1.6484566687228999,0.631172307940144,0.3532002570170607,7426.798415389307,9800.273407974859,23275.379077976904,1641600.0,0.09211839,467.3471,440,752,2764800.0,0.0
318,0.0946892610698301,1.720284593419551e-05,4.4856358625939325e-08,1.0117649210081323,0.3145374496688288,0.3875687435728844,5052.269134122162,9800.303536009753,19487.17480348029,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
319,0.0891984418075064,5.485866032598614e-05,1.9972612530453325e-07,0.97690790661856,0.12319377168340764,0.3965646232573925,8327.350556150392,9800.425740206596,16790.804508872567,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
320,0.09084586087708983,4.9809483957970755e-05,2.2366550647133545e-07,1.6471558391620935,0.10754734557238556,0.4937241568481435,5921.938331780208,9800.777980465778,22438.593885955797,1728000.0,0.09211839,467.3471,440,752,2764800.0,0.0
321,0.0922004871927616,6.41889052146059e-05,3.525085674235456e-08,0.8426782811287871,0.12665683885213594,0.4818125657565238,6218.520797811892,9800.388292285634,23419.334711479634,432000.0,0.09211839,467.3471,440,752,2764800.0,0.0
322,0.07560119873512637,1.123731951114464e-05,1.3527731904913679e-08,1.632849092935991,0.7022874018139604,0.29859248620830314,12829.455338943879,9800.332558352446,15556.898903844773,9244800.0,0.07309187,486.31024,440,1280,9676800.0,5356800.0
323,0.07474855225873332,2.9952879708480868e-06,1.9982958766829814e-08,0.7873252661494643,0.6482454367883017,0.4170170242248107,7661.148417610522,9800.100066302648,24995.083563559907,9590400.0,0.07309187,486.31024,440,1280,9676800.0,5356800.0
324,0.07032847030038783,5.099759682616372e-06,1.1997448354624591e-08,1.7841540579712425,0.5151861740748843,0.4572234130398158,11016.211112072086,9800.583235387434,29501.97505053528,9590400.0,0.07309187,486.31024,440,1280,9676800.0,5356800.0
325,0.0717362657967748,2.8792270473811698e-06,1.2234521277827645e-08,0.6747850691230592,0.7700885606099842,0.4404468168417216,7898.602772963485,9800.824144621294,24433.499821472982,7344000.0,0.07309187,486.31024,440,1280,9676800.0,5356800.0
326,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.11677317,509.8643,441,823,2764800.0,0.0
327,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.11677317,509.8643,441,823,2764800.0,0.0
328,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.11677317,509.8643,441,823,2764800.0,0.0
329,0.1154584330597092,2.465706904583612e-05,3.2701261686205667e-08,1.9183846123269208,0.2804946677618434,0.2604309096765959,4668.496146972733,9800.103688911056,14012.168955688667,1814400.0,0.11677317,509.8643,441,823,2764800.0,0.0
330,0.11321234255909088,2.7251636128257394e-05,1.41005256604249e-07,1.9274075909264636,0.17829785257912525,0.43187188390588105,6214.577954594574,9800.868687163776,20572.8329868198,2678400.0,0.11677317,509.8643,441,823,2764800.0,0.0
331,0.11893763817984425,2.744373289893269e-05,1.78833671287475e-08,0.8237187562707662,0.30716843486418643,0.25952422910000555,5820.061948832072,9800.141586379781,13885.820947886441,1728000.0,0.11677317,509.8643,441,823,2764800.0,0.0
332,0.1167537412158904,3.281282424713933e-05,1.0747585726620979e-07,1.003818394389948,0.5971529923195359,0.3854870639672482,6834.802616380594,9800.279065779108,14824.319192188908,1641600.0,0.11677317,509.8643,441,823,2764800.0,0.0
333,0.11158964991843888,3.602608478836891e-05,5.0094151445935083e-08,1.7750502831069246,0.5869174634972517,0.4685119908532122,4586.777235968315,9800.182193387582,20916.28512699184,1209600.0,0.11677317,509.8643,441,823,2764800.0,0.0
334,0.11443438421799156,5.445457866236087e-05,5.416172065212242e-08,1.0902276021382946,0.7790489047946746,0.3987119132102559,19045.497072060003,9800.731784642152,23098.87915709515,2332800.0,0.11677317,509.8643,441,823,2764800.0,0.0
335,0.12204876143310467,7.155854671182016e-05,1.948761432290525e-08,1.4520880705066967,0.6748288307103164,0.3858981539042621,16290.40925029326,9800.396675271666,20516.15684065101,1728000.0,0.11677317,509.8643,441,823,2764800.0,0.0
336,0.07234486685149066,5.846614017549137e-05,1.758427211753056e-07,1.3741196547692254,0.26536688303693345,0.4378405579402696,6014.88208584906,9800.77906129244,23189.08391560948,1641600.0,0.14928183,539.84564,441,885,2764800.0,0.0
337,0.07693679063460795,4.533906249103438e-05,2.809103616581615e-07,0.9622320462165224,0.13120408513306714,0.4101508945774332,5035.062086525895,9800.464110578268,22767.82040724328,1728000.0,0.14928183,539.84564,441,885,2764800.0,0.0
338,0.07416403331344285,5.254664053904386e-05,1.680736955156611e-08,1.9092527903642142,0.1165179768377385,0.2348950110068357,5157.101674592498,9800.711447498335,17256.865748323602,1728000.0,0.14928183,539.84564,441,885,2764800.0,0.0
339,0.14762999365304633,1.7150097329847822e-05,4.226020987258523e-08,1.07767527320506,0.5146114023294984,0.4151355436811871,3995.912853486144,9800.693066621341,25855.109190168325,1641600.0,0.14928183,539.84564,441,885,2764800.0,0.0
340,0.15077845165363615,1.771218796843001e-05,1.8604640670677833e-08,1.9171773889547568,0.30734113598334145,0.4522783373640126,7130.351699866049,9800.968972771809,14433.156815253424,1814400.0,0.14928183,539.84564,441,885,2764800.0,0.0
341,0.15559116946747215,4.864405451266633e-05,5.4851365248349153e-08,1.8714899105345693,0.21585120741630906,0.3143781624054284,7333.344634935231,9800.796581946925,26508.106658717934,1728000.0,0.14928183,539.84564,441,885,2764800.0,0.0
342,0.14947429256244552,1.7521762269243986e-05,4.916377387653812e-08,1.5339150395140306,0.5436165502449337,0.359805998633995,5567.323588830713,9800.427666788646,19337.493822324497,1814400.0,0.14928183,539.84564,441,885,2764800.0,0.0
343,0.15253947345907934,4.6542712375933975e-05,1.0496648156822745e-07,1.1434253671654138,0.3688739944196324,0.5075089752499575,6496.907149577312,9800.121869703897,21103.15564251363,1209600.0,0.14928183,539.84564,441,885,2764800.0,0.0
344,0.14673701788166355,1.5855410381489312e-05,3.3597858766628605e-08,1.8117465472533023,0.4689376186041572,0.495697860782376,8522.03303039377,9800.615898933509,22078.62386226563,2332800.0,0.14928183,539.84564,441,885,2764800.0,0.0
345,0.14979510455281225,8.239206199908507e-05,1.7763477179305382e-08,0.5694379067590151,0.6900528160916581,0.3917689220699291,9159.138222618523,9800.500808507968,20387.036444260782,432000.0,0.14928183,539.84564,441,885,2764800.0,0.0
346,0.15346327495913767,3.2331572374444735e-05,2.0057266478751486e-08,0.6930727597621928,0.4020678551058864,0.3856440589607171,15997.861992370988,9800.539433084059,18731.669485732247,2332800.0,0.14928183,539.84564,441,885,2764800.0,0.0
347,0.07560119873512637,1.123731951114464e-05,1.3527731904913679e-08,1.632849092935991,0.7022874018139604,0.29859248620830314,12829.455338943879,9800.332558352446,15556.898903844773,9244800.0,0.18365566,470.75034,442,735,9676800.0,5356800.0
348,0.07474855225873332,2.9952879708480868e-06,1.9982958766829814e-08,0.7873252661494643,0.6482454367883017,0.4170170242248107,7661.148417610522,9800.100066302648,24995.083563559907,9590400.0,0.18365566,470.75034,442,735,9676800.0,5356800.0
349,0.1856836866775282,5.889193772330187e-06,1.6638879119375558e-08,1.258929722516182,0.7136731482757486,0.4502824378010504,15205.31630600104,9800.939874029498,12202.45790519428,9590400.0,0.18365566,470.75034,442,735,9676800.0,5356800.0
350,0.18413417057847192,6.8239121691232725e-06,1.2415240232047903e-08,1.7917376616953378,0.15255601564955648,0.4528620505948978,11160.219573300898,9800.527987785725,22916.76808058936,9504000.0,0.18365566,470.75034,442,735,9676800.0,5356800.0
